price,district,room_type,bathroom_type,accommodates,bathrooms,bedrooms,beds,reviews,review_scores,host_response_rate,host_acceptance_rate,host_total_listings
260,Wan Chai,Entire home/apt,Private bathroom,1,1,1,1,0,60,0.96,0.77,266
369,Wan Chai,Entire home/apt,Private bathroom,2,1,1,1,0,93,1,0.8,0
300,Wan Chai,Entire home/apt,Private bathroom,2,1,1,1,0,95,0.98,0.56,0
530,Wan Chai,Entire home/apt,Private bathroom,2,1,1,1,0,76,1,0.35,225
230,Wan Chai,Private room,Shared bathroom,1,1,1,1,0,80,0.96,0.77,266
385,Wan Chai,Entire home/apt,Private bathroom,2,1,1,1,0,96,0.98,0.56,0
286,Wan Chai,Entire home/apt,Private bathroom,2,1,1,1,0,91,0.98,0.56,0
444,Wan Chai,Private room,Private bathroom,4,1.5,1,0,17,87,1,1,5
400,Wan Chai,Entire home/apt,Private bathroom,2,1,1,1,0,96,0.98,0.56,0
320,Wan Chai,Entire home/apt,Private bathroom,2,1,1,1,0,71,0.98,0.56,0
367,Wan Chai,Entire home/apt,Private bathroom,2,1,1,1,0,85,0.98,0.56,0
260,Wan Chai,Private room,Private bathroom,1,1,1,1,0,60,0.96,0.77,266
200,Wan Chai,Private room,Private bathroom,2,1,1,1,0,100,0.98,0.56,0
885,Wan Chai,Entire home/apt,Private bathroom,2,1,1,0,0,80,1,0.33,239
220,Wan Chai,Private room,Private bathroom,2,1,1,1,0,97,1,0.98,18
700,Wan Chai,Entire home/apt,Private bathroom,2,1,1,1,0,94,1,0.56,2
350,Wan Chai,Private room,Private bathroom,2,0,1,2,47,98,1,0.56,7
350,Wan Chai,Private room,Private bathroom,2,0,1,1,10,96,1,0.83,7
261,Wan Chai,Private room,Private bathroom,1,1,1,1,0,92,1,0.98,18
420,Wan Chai,Private room,Private bathroom,2,1,1,1,0,96,0.98,0.56,0
215,Wan Chai,Private room,Private bathroom,2,1,1,1,1,100,1,1,18
435,Wan Chai,Private room,Private bathroom,2,1,1,1,0,96,0.98,0.56,0
400,Wan Chai,Entire home/apt,Private bathroom,2,1,1,1,0,87,0.47,0.83,6
350,Wan Chai,Entire home/apt,Private bathroom,2,1,1,0,0,91,0.47,0.83,6
200,Wan Chai,Private room,Private bathroom,2,1,1,2,0,93,0.98,0.56,0
368,Wan Chai,Entire home/apt,Private bathroom,2,1,2,1,0,93,0.98,0.56,0
350,Wan Chai,Entire home/apt,Private bathroom,2,1,1,1,0,85,0.98,0.56,0
200,Wan Chai,Entire home/apt,Private bathroom,2,1,1,2,0,100,0.98,0.56,0
219,Wan Chai,Private room,Private bathroom,1,1,1,0,0,80,1,1,18
190,Wan Chai,Private room,Private bathroom,2,1,1,1,0,60,1,1,18
250,Wan Chai,Private room,Private bathroom,2,1,1,2,0,93,0.98,0.56,0
280,Wan Chai,Private room,Private bathroom,1,1,1,1,0,97,0.98,0.56,0
200,Wan Chai,Private room,Private bathroom,2,1,1,2,0,82,1,1,18
1000,Wan Chai,Entire home/apt,Private bathroom,2,1,1,1,0,100,1,1,0
335,Wan Chai,Entire home/apt,Private bathroom,3,1,1,2,0,91,0.98,0.56,0
400,Wan Chai,Entire home/apt,Private bathroom,2,1,1,1,0,100,0.98,0.56,0
468,Wan Chai,Private room,Private bathroom,2,1,1,1,0,96,0.98,0.56,0
400,Wan Chai,Private room,Private bathroom,2,1,1,1,88,98,1,1,1
400,Wan Chai,Private room,Shared bathroom,2,0,1,2,7,83,1,0.5,6
580,Wan Chai,Entire home/apt,Private bathroom,6,1.5,2,2,70,90,0.9,0.97,2
500,Wan Chai,Private room,Private bathroom,2,1,1,1,7,71,1,0.5,6
480,Wan Chai,Private room,Private bathroom,2,1,1,1,0,96,0.98,0.56,0
185,Wan Chai,Entire home/apt,Private bathroom,2,1,1,2,0,100,0.98,0.56,0
150,Wan Chai,Shared room,Shared bathroom,1,1,1,1,0,89,0.9,0.83,5
780,Wan Chai,Entire home/apt,Private bathroom,4,1,2,2,0,84,0.98,0.56,0
528,Wan Chai,Entire home/apt,Private bathroom,2,1,1,1,12,94,1,1,1
250,Wan Chai,Private room,Private bathroom,2,1,1,1,0,87,1,1,18
263,Wan Chai,Private room,Shared bathroom,2,1,1,1,0,100,1,0.8,369
549,Wan Chai,Entire home/apt,Private bathroom,2,1,1,1,93,98,1,0.78,1
550,Wan Chai,Entire home/apt,Private bathroom,4,1,2,2,0,70,0.7,1,1
1029,Wan Chai,Entire home/apt,Private bathroom,3,1.5,2,2,7,100,0,1,1
268,Wan Chai,Private room,Private bathroom,2,1,1,1,0,100,0.95,0.77,230
264,Wan Chai,Private room,Private bathroom,1,1,1,1,1,100,1,1,8
980,Wan Chai,Entire home/apt,Private bathroom,3,1,1,2,13,97,1,1,1
773,Wan Chai,Entire home/apt,Private bathroom,6,1,2,3,45,94,1,1,3
400,Wan Chai,Entire home/apt,Private bathroom,2,1,1,1,14,97,1,0.89,19
430,Wan Chai,Entire home/apt,Private bathroom,2,1,1,1,18,96,1,0.89,19
570,Wan Chai,Entire home/apt,Private bathroom,2,1,1,1,13,98,1,0.89,19
950,Wan Chai,Entire home/apt,Private bathroom,3,1,2,2,89,98,1,1,2
368,Wan Chai,Private room,Private bathroom,2,1,1,2,0,93,0.98,0.56,0
300,Wan Chai,Private room,Private bathroom,2,1,1,1,0,85,0.98,0.56,0
720,Wan Chai,Entire home/apt,Private bathroom,4,1,2,2,0,100,0.98,0.56,0
300,Wan Chai,Private room,Private bathroom,2,1,1,2,0,93,0.98,0.56,0
368,Wan Chai,Private room,Private bathroom,2,1,1,1,0,97,0.98,0.56,0
476,Wan Chai,Entire home/apt,Private bathroom,3,1,1,1,13,95,0.75,1,1
230,Wan Chai,Private room,Private bathroom,1,1,1,1,0,83,0.98,0.56,0
284,Wan Chai,Entire home/apt,Private bathroom,2,1,1,2,0,100,0.98,0.56,0
400,Wan Chai,Entire home/apt,Private bathroom,2,1,1,1,0,97,0.98,0.56,0
350,Wan Chai,Private room,Private bathroom,3,1,2,3,0,88,0.98,0.56,0
280,Wan Chai,Private room,Private bathroom,2,1,1,2,0,89,0.98,0.56,0
406,Wan Chai,Private room,Shared bathroom,4,1,2,2,0,91,1,1,0
921,Wan Chai,Entire home/apt,Private bathroom,2,1,1,1,0,93,1,0.89,14
300,Wan Chai,Private room,Private bathroom,2,1,1,2,0,100,0.98,0.56,0
270,Wan Chai,Private room,Private bathroom,2,1,1,2,0,100,0.98,0.56,0
270,Wan Chai,Private room,Private bathroom,1,1,1,1,0,100,0.98,0.56,0
930,Wan Chai,Entire home/apt,Private bathroom,2,1,1,1,0,99,0.93,1,2
450,Wan Chai,Entire home/apt,Private bathroom,2,1,1,1,0,90,0.98,0.56,0
280,Wan Chai,Private room,Private bathroom,2,1,1,2,0,100,0.98,0.56,0
285,Wan Chai,Private room,Private bathroom,2,1,1,1,0,96,0.98,0.56,0
400,Wan Chai,Entire home/apt,Private bathroom,2,1,1,1,0,89,0.98,0.56,0
270,Wan Chai,Entire home/apt,Private bathroom,2,1,1,1,0,96,0.98,0.56,0
330,Wan Chai,Private room,Shared bathroom,1,1,1,1,0,100,0.98,0.56,0
400,Wan Chai,Entire home/apt,Private bathroom,2,1,1,1,0,89,0.98,0.56,0
270,Wan Chai,Private room,Private bathroom,2,1,1,1,0,98,0.98,0.56,0
459,Wan Chai,Entire home/apt,Private bathroom,2,1,1,1,0,91,1,0.8,0
300,Wan Chai,Private room,Private bathroom,2,1,1,1,0,89,1,0.98,18
440,Wan Chai,Entire home/apt,Private bathroom,2,1,1,1,0,82,0.98,0.56,0
400,Wan Chai,Entire home/apt,Private bathroom,2,1,1,1,0,83,0.98,0.56,0
267,Wan Chai,Private room,Private bathroom,2,1,1,1,0,96,0.98,0.56,0
270,Wan Chai,Private room,Private bathroom,2,1,1,1,0,85,0.98,0.56,0
235,Wan Chai,Private room,Private bathroom,2,1,1,2,0,96,0.98,0.56,0
368,Wan Chai,Private room,Private bathroom,2,1,1,1,0,85,0.98,0.56,0
267,Wan Chai,Entire home/apt,Private bathroom,1,1,1,1,0,91,0.98,0.56,0
459,Wan Chai,Entire home/apt,Private bathroom,2,1,1,2,0,98,1,0.8,0
910,Wan Chai,Entire home/apt,Private bathroom,4,1,1,1,3,100,0.25,0.69,1
330,Wan Chai,Private room,Private bathroom,2,1,1,1,0,96,0.98,0.56,0
280,Wan Chai,Entire home/apt,Private bathroom,2,1,1,1,0,92,0.98,0.56,0
220,Wan Chai,Private room,Private bathroom,1,1,1,1,63,91,1,1,1
280,Wan Chai,Private room,Private bathroom,2,1,1,2,0,87,0.98,0.56,0
280,Wan Chai,Entire home/apt,Private bathroom,2,1,1,1,0,92,0.98,0.56,0
280,Wan Chai,Entire home/apt,Private bathroom,2,1,1,1,0,93,0.98,0.56,0
250,Wan Chai,Entire home/apt,Private bathroom,2,1,1,1,0,90,0.98,0.56,0
280,Wan Chai,Entire home/apt,Private bathroom,2,1,1,1,0,96,0.98,0.56,0
350,Wan Chai,Private room,Private bathroom,3,1,1,2,3,80,0.5,0.69,8
168,Wan Chai,Entire home/apt,Private bathroom,1,1,1,1,0,93,0.98,0.56,0
300,Wan Chai,Private room,Private bathroom,2,1,1,2,2,90,1,0.98,18
729,Wan Chai,Entire home/apt,Private bathroom,4,1,1,1,28,91,1,1,1
682,Wan Chai,Entire home/apt,Private bathroom,5,1,1,3,26,98,1,0.86,2
300,Wan Chai,Private room,Private bathroom,2,1,1,2,0,60,1,0.98,18
270,Wan Chai,Entire home/apt,Private bathroom,2,1,1,1,0,92,0.98,0.56,0
280,Wan Chai,Private room,Private bathroom,2,1,1,1,0,96,0.98,0.56,0
150,Wan Chai,Private room,Shared bathroom,2,2,1,1,0,40,0.95,0.77,230
500,Wan Chai,Private room,Shared bathroom,4,0,1,4,19,96,1,1,7
300,Wan Chai,Entire home/apt,Private bathroom,2,1,1,1,0,93,0.98,0.56,0
300,Wan Chai,Entire home/apt,Private bathroom,2,1,1,1,0,96,0.98,0.56,0
275,Wan Chai,Entire home/apt,Private bathroom,2,1,1,1,0,100,0.98,0.56,0
330,Wan Chai,Entire home/apt,Private bathroom,2,1,1,1,0,93,0.98,0.56,0
285,Wan Chai,Entire home/apt,Private bathroom,1,1,1,1,0,97,0.98,0.56,0
180,Wan Chai,Shared room,Shared bathroom,1,1,1,1,0,100,0.9,0.83,5
420,Wan Chai,Entire home/apt,Private bathroom,1,1.5,1,0,5,90,1,0.82,4
370,Wan Chai,Entire home/apt,Private bathroom,2,1,1,1,0,98,0.98,0.56,0
120,Wan Chai,Private room,Shared bathroom,1,2,1,1,14,89,1,1,23
180,Wan Chai,Private room,Shared bathroom,1,1,1,1,0,100,1,0.8,369
400,Wan Chai,Private room,Shared bathroom,1,1,1,1,0,80,1,1,1
668,Wan Chai,Entire home/apt,Private bathroom,2,1,1,1,88,97,1,1,3
500,Wan Chai,Private room,Shared bathroom,2,1,1,1,0,84,0.93,1,1
233,Wan Chai,Private room,Private bathroom,2,1,1,1,0,60,0.96,0.77,266
496,Wan Chai,Private room,Shared bathroom,2,2.5,1,1,16,94,1,1,18
405,Wan Chai,Entire home/apt,Private bathroom,1,1,1,1,0,96,0.83,0.5,6
240,Wan Chai,Entire home/apt,Private bathroom,1,1,1,1,0,100,1,0.8,369
818,Wan Chai,Entire home/apt,Private bathroom,2,1,1,1,5,92,1,0.89,14
275,Wan Chai,Private room,Private bathroom,1,1,1,0,0,100,0.96,0.77,266
438,Wan Chai,Private room,Private bathroom,2,1,1,2,8,98,1,1,4
465,Wan Chai,Entire home/apt,Private bathroom,1,1,1,1,1,80,1,0.33,239
338,Wan Chai,Private room,Private bathroom,2,1,1,1,31,95,1,1,4
215,Wan Chai,Private room,Private bathroom,1,1,1,1,0,100,0.95,0.77,230
784,Wan Chai,Entire home/apt,Private bathroom,2,1,1,1,4,95,1,0.89,14
250,Wan Chai,Shared room,Shared bathroom,1,1,1,4,11,98,0.97,1,2
180,Wan Chai,Private room,Private bathroom,1,1,1,1,0,60,0.96,0.77,266
306,Wan Chai,Private room,Private bathroom,1,1,1,1,0,40,0.95,0.77,230
636,Wan Chai,Private room,Shared bathroom,2,2.5,1,1,14,91,1,1,18
233,Wan Chai,Private room,Shared bathroom,1,1,1,1,0,100,1,0.8,369
535,Wan Chai,Entire home/apt,Private bathroom,2,1,1,1,0,100,1,0.33,239
784,Wan Chai,Entire home/apt,Private bathroom,2,1,1,1,8,100,1,0.89,14
243,Wan Chai,Private room,Shared bathroom,2,1,1,0,0,100,0.96,0.77,266
273,Wan Chai,Private room,Private bathroom,1,1,1,1,0,40,0.95,0.77,230
273,Wan Chai,Private room,Shared bathroom,2,1,1,1,0,100,0.95,0.77,230
250,Wan Chai,Entire home/apt,Private bathroom,1,1,1,1,0,100,1,0.8,369
300,Wan Chai,Private room,Shared bathroom,1,2,1,1,17,95,1,1,1
190,Wan Chai,Private room,Private bathroom,1,1,1,1,0,92,1,0.56,8
200,Wan Chai,Private room,Private bathroom,1,1,1,1,0,93,1,1,18
464,Wan Chai,Private room,Private bathroom,2,1,1,1,3,40,1,1,8
636,Wan Chai,Private room,Shared bathroom,2,2.5,1,1,21,91,1,1,18
110,Wan Chai,Private room,Shared bathroom,1,1,1,1,0,100,1,0.8,369
420,Wan Chai,Entire home/apt,Private bathroom,1,1,1,1,0,87,1,0.35,225
350,Wan Chai,Entire home/apt,Private bathroom,2,1,1,1,0,73,1,0.35,225
325,Wan Chai,Entire home/apt,Private bathroom,1,1,1,1,0,80,0.83,0.5,6
877,Wan Chai,Entire home/apt,Private bathroom,3,1,1,1,1,100,0.83,0.5,6
744,Wan Chai,Private room,Private bathroom,2,1,1,1,5,100,1,1,18
1200,Wan Chai,Entire home/apt,Private bathroom,3,1,1,1,1,100,1,0.67,23
1163,Wan Chai,Entire home/apt,Private bathroom,4,1,2,3,154,93,1,1,2
818,Wan Chai,Entire home/apt,Private bathroom,2,1,1,1,2,100,1,0.89,14
420,Wan Chai,Entire home/apt,Private bathroom,2,1,1,1,18,90,0.75,1,2
835,Wan Chai,Entire home/apt,Private bathroom,3,1,1,1,0,90,0.83,0.5,6
300,Wan Chai,Private room,Shared bathroom,1,1.5,1,1,5,84,1,1,23
713,Wan Chai,Private room,Shared bathroom,3,2.5,1,2,4,95,1,1,18
713,Wan Chai,Private room,Private bathroom,2,1,1,1,7,94,1,1,18
233,Wan Chai,Private room,Shared bathroom,2,1,1,1,0,100,0.96,0.77,266
234,Wan Chai,Private room,Shared bathroom,1,1,1,1,0,100,1,0.8,369
233,Wan Chai,Private room,Shared bathroom,2,1,1,1,0,100,0.95,0.77,230
235,Wan Chai,Private room,Shared bathroom,2,1,1,1,0,100,0.95,0.69,386
267,Wan Chai,Private room,Shared bathroom,2,1,1,1,0,100,1,0.8,369
300,Wan Chai,Shared room,Shared bathroom,3,1,1,2,0,100,1,0.89,4
250,Wan Chai,Private room,Private bathroom,2,1,1,1,0,100,1,0.9,8
400,Wan Chai,Entire home/apt,Private bathroom,1,1,1,1,0,98,0.83,0.5,6
294,Wan Chai,Private room,Shared bathroom,2,1,1,1,0,100,1,0.8,369
195,Wan Chai,Private room,Shared bathroom,2,1,1,1,0,40,0.95,0.77,230
370,Wan Chai,Private room,Shared bathroom,1,1,1,0,14,93,1,1,1
300,Wan Chai,Private room,Private bathroom,2,1.5,1,1,0,80,1,1,37
273,Wan Chai,Private room,Shared bathroom,2,2,1,1,0,40,0.95,0.77,230
270,Wan Chai,Private room,Shared bathroom,2,1,1,1,0,100,1,0.8,369
184,Wan Chai,Private room,Shared bathroom,1,1,1,1,0,100,1,0.8,369
429,Wan Chai,Private room,Private bathroom,2,1,1,1,6,96,0,1,2
654,Wan Chai,Entire home/apt,Private bathroom,4,1,2,3,77,95,1,1,3
104,Wan Chai,Private room,Shared bathroom,1,1,1,1,1,100,1,0.8,369
184,Wan Chai,Private room,Shared bathroom,1,1,1,1,0,100,1,0.8,369
590,Wan Chai,Private room,Shared bathroom,1,1,1,1,0,90,1,1,1
500,Wan Chai,Private room,Private bathroom,2,1,1,1,12,97,1,0.99,3
680,Wan Chai,Private room,Private bathroom,2,1,1,1,0,40,1,0.33,239
887,Wan Chai,Entire home/apt,Private bathroom,2,1,1,1,3,100,1,0.89,14
348,Wan Chai,Private room,Private bathroom,2,1,1,1,0,88,0.68,0.8,2
887,Wan Chai,Entire home/apt,Private bathroom,2,1,1,1,2,100,1,0.89,14
250,Wan Chai,Private room,Shared bathroom,2,1,1,1,0,100,1,0.8,369
117,Wan Chai,Private room,Shared bathroom,1,1,1,1,0,100,1,0.8,369
240,Wan Chai,Private room,Shared bathroom,2,1,1,1,0,100,1,0.8,369
500,Wan Chai,Private room,Private bathroom,3,1,1,2,11,96,1,1,4
300,Wan Chai,Private room,Private bathroom,2,1,1,1,0,88,0.5,1,0
284,Wan Chai,Private room,Shared bathroom,2,1,1,1,0,100,1,0.8,369
216,Wan Chai,Private room,Private bathroom,1,1,1,1,0,100,1,0.8,369
564,Wan Chai,Entire home/apt,Private bathroom,3,1,1,2,9,82,0.88,0.99,1
766,Wan Chai,Private room,Private bathroom,2,1,1,1,0,40,1,0.33,239
706,Wan Chai,Entire home/apt,Private bathroom,2,1,1,1,123,94,1,1,3
273,Wan Chai,Private room,Shared bathroom,2,1,1,1,0,60,0.96,0.77,266
257,Wan Chai,Private room,Shared bathroom,1,1,1,1,0,100,1,0.8,369
230,Wan Chai,Private room,Shared bathroom,2,1,1,0,0,100,0.95,0.69,386
153,Wan Chai,Private room,Shared bathroom,1,1,1,0,0,100,1,0.8,369
1000,Wan Chai,Entire home/apt,Private bathroom,4,1,1,2,2,100,0.91,1,1
216,Wan Chai,Private room,Private bathroom,1,1,1,1,0,100,1,0.8,369
220,Wan Chai,Private room,Shared bathroom,1,1,1,0,0,100,0.95,0.69,386
220,Wan Chai,Private room,Private bathroom,2,1,1,2,0,90,1,1,8
274,Wan Chai,Private room,Shared bathroom,2,1,1,1,0,100,1,0.8,369
226,Wan Chai,Private room,Private bathroom,1,1,1,1,0,40,0.95,0.77,230
210,Wan Chai,Private room,Private bathroom,2,1,1,1,0,100,0.95,0.77,230
238,Wan Chai,Private room,Shared bathroom,2,1,1,1,0,100,0.95,0.77,230
350,Wan Chai,Private room,Private bathroom,2,2,1,1,0,87,0.88,0.51,0
499,Wan Chai,Shared room,Shared bathroom,2,1,1,1,0,96,1,0.88,2
270,Wan Chai,Private room,Private bathroom,1,1,1,1,0,80,1,0.5,3
298,Wan Chai,Private room,Private bathroom,2,1,1,1,0,100,1,1,5
267,Wan Chai,Entire home/apt,Private bathroom,2,1,1,1,0,100,1,0.8,369
184,Wan Chai,Private room,Shared bathroom,1,1,1,1,0,100,1,0.8,369
188,Wan Chai,Private room,Private bathroom,1,1,1,1,0,60,0.96,0.77,266
283,Wan Chai,Private room,Shared bathroom,2,1,1,1,0,40,0.95,0.77,230
450,Wan Chai,Private room,Shared bathroom,1,1.5,1,0,7,93,1,0.8,1
276,Wan Chai,Private room,Shared bathroom,3,2,1,2,7,86,1,1,64
217,Wan Chai,Private room,Shared bathroom,1,1,1,1,0,100,1,0.8,369
210,Wan Chai,Private room,Shared bathroom,2,2,1,2,6,83,1,1,64
205,Wan Chai,Private room,Private bathroom,2,1,1,1,32,89,1,1,64
120,Wan Chai,Private room,Shared bathroom,1,2,1,1,7,91,1,1,23
210,Wan Chai,Private room,Shared bathroom,1,2,1,1,16,84,1,1,23
932,Wan Chai,Entire home/apt,Private bathroom,3,1,1,1,8,97,1,1,1
250,Wan Chai,Private room,Private bathroom,2,1,1,1,0,90,1,0.98,18
120,Wan Chai,Private room,Shared bathroom,1,2,1,1,8,98,1,1,23
283,Wan Chai,Private room,Private bathroom,2,1,1,1,0,100,0.96,0.77,266
784,Wan Chai,Entire home/apt,Private bathroom,2,1,1,1,5,100,1,0.89,14
800,Wan Chai,Entire home/apt,Private bathroom,4,1,2,2,10,94,1,0.86,1
494,Wan Chai,Entire home/apt,Private bathroom,2,1,1,1,6,100,1,0.5,1
200,Wan Chai,Private room,Shared bathroom,1,1,1,1,0,100,1,0.8,369
215,Wan Chai,Private room,Private bathroom,1,1,1,1,0,100,1,0.8,369
1150,Wan Chai,Private room,Private bathroom,1,1,1,1,0,80,0.83,0.75,9
250,Wan Chai,Private room,Private bathroom,1,1,1,1,0,100,1,0.8,369
1000,Wan Chai,Entire home/apt,Private bathroom,3,1,2,2,0,100,1,0.33,239
260,Wan Chai,Private room,Private bathroom,1,1,1,1,0,100,1,0.8,369
390,Wan Chai,Private room,Private bathroom,2,1,1,1,0,81,1,1,37
250,Wan Chai,Private room,Shared bathroom,1,1,1,1,0,60,0.96,0.77,266
875,Wan Chai,Entire home/apt,Private bathroom,1,1,1,1,0,40,0.83,1,9
228,Wan Chai,Private room,Shared bathroom,2,1,1,1,0,40,0.95,0.77,230
348,Wan Chai,Private room,Private bathroom,2,1.5,1,1,0,92,0,1,4
233,Wan Chai,Private room,Private bathroom,2,1,1,1,0,100,1,0.8,369
800,Wan Chai,Entire home/apt,Private bathroom,5,1,2,2,1,100,0.7,1,1
306,Wan Chai,Private room,Private bathroom,2,1,1,1,0,100,1,0.8,369
800,Wan Chai,Entire home/apt,Private bathroom,2,1,1,0,1,80,1,0.67,23
850,Wan Chai,Entire home/apt,Private bathroom,2,1,1,1,0,70,1,0.33,239
197,Wan Chai,Private room,Shared bathroom,1,1,1,1,0,60,0.96,0.77,266
280,Wan Chai,Private room,Private bathroom,2,1,1,1,2,100,1,1,37
388,Wan Chai,Entire home/apt,Private bathroom,2,1,1,1,69,83,0.8,1,6
245,Wan Chai,Private room,Shared bathroom,2,1,1,1,0,100,1,0.8,369
137,Wan Chai,Private room,Shared bathroom,2,1,1,1,0,100,1,0.8,369
690,Wan Chai,Private room,Shared bathroom,1,1,1,1,1,98,0.2,1,1
293,Wan Chai,Private room,Private bathroom,2,1,1,1,0,60,0.96,0.77,266
174,Wan Chai,Private room,Shared bathroom,1,2,1,1,0,100,1,0.8,369
216,Wan Chai,Private room,Private bathroom,1,1,1,1,0,80,0.96,0.77,266
1000,Wan Chai,Private room,Shared bathroom,2,2,2,2,0,80,0.6,1,2
400,Wan Chai,Private room,Private bathroom,2,1,1,1,6,96,0,1,2
300,Wan Chai,Shared room,Shared bathroom,1,1,1,1,0,82,0,1,2
217,Wan Chai,Private room,Shared bathroom,1,1,1,1,4,95,0.8,0.5,1
200,Wan Chai,Private room,Shared bathroom,1,2,1,1,0,100,1,0.8,369
167,Wan Chai,Entire home/apt,Private bathroom,1,1,1,1,0,100,0.95,0.77,230
650,Wan Chai,Entire home/apt,Private bathroom,4,1,2,2,0,100,1,0.8,369
160,Wan Chai,Shared room,Shared bathroom,1,1,1,1,0,98,0.5,0.95,36
236,Wan Chai,Private room,Shared bathroom,1,1,1,0,0,100,0.96,0.77,266
289,Wan Chai,Private room,Private bathroom,2,1,1,1,0,86,1,0.98,18
226,Wan Chai,Private room,Private bathroom,1,1,1,1,0,60,0.96,0.77,266
184,Wan Chai,Private room,Shared bathroom,1,1,1,1,27,90,1,1,64
500,Wan Chai,Private room,Private bathroom,2,1,1,1,49,97,1,0.99,3
311,Wan Chai,Entire home/apt,Private bathroom,2,1,1,1,42,97,0.88,1,3
121,Wan Chai,Shared room,Shared bathroom,6,2,1,4,5,88,1,1,64
250,Wan Chai,Private room,Shared bathroom,2,1,1,0,0,100,0.96,0.77,266
215,Wan Chai,Private room,Shared bathroom,2,1,1,1,0,60,0.96,0.77,266
298,Wong Tai Sin,Private room,Shared bathroom,1,1.5,1,1,0,96,1,1,2
338,Wong Tai Sin,Private room,Private bathroom,1,1,1,1,1,100,1,0.67,1
390,Wong Tai Sin,Private room,Private bathroom,2,1,1,1,0,60,0.11,0.5,0
622,Wong Tai Sin,Private room,Private bathroom,2,1,1,1,0,92,0.9,1,1
300,Wong Tai Sin,Private room,Shared bathroom,1,1,1,1,158,99,1,1,1
167,Wong Tai Sin,Private room,Private bathroom,1,1,1,2,1,80,0.96,0.77,266
505,Wong Tai Sin,Shared room,Shared bathroom,1,1,1,1,0,100,0.98,0.56,1
650,Wong Tai Sin,Entire home/apt,Private bathroom,3,1,2,2,23,94,1,1,2
329,Yau Tsim Mong,Private room,Private bathroom,3,1.5,1,1,141,91,0.8,0.4,9
428,Yau Tsim Mong,Private room,Private bathroom,4,1,1,2,1,100,0.93,0.94,81
280,Yau Tsim Mong,Private room,Private bathroom,2,1,1,2,0,91,0.9,0.85,28
265,Yau Tsim Mong,Private room,Private bathroom,3,1,1,2,1,100,0.93,0.94,81
289,Yau Tsim Mong,Entire home/apt,Private bathroom,2,1,1,1,2,80,1,1,5
316,Yau Tsim Mong,Entire home/apt,Private bathroom,2,2,1,0,0,100,0.96,0.77,266
283,Yau Tsim Mong,Private room,Private bathroom,2,1.5,1,2,0,91,1,0.92,29
315,Yau Tsim Mong,Private room,Private bathroom,3,1,1,2,0,100,1,0.92,29
200,Yau Tsim Mong,Private room,Private bathroom,2,1,1,1,0,85,0.43,0.77,1
339,Yau Tsim Mong,Entire home/apt,Private bathroom,2,1,1,1,0,82,1,0.9,6
880,Yau Tsim Mong,Entire home/apt,Private bathroom,4,1.5,1,1,0,93,0.9,0.56,1
236,Yau Tsim Mong,Hotel room,Private bathroom,1,2.5,1,1,147,92,1,0.92,7
276,Yau Tsim Mong,Private room,Private bathroom,2,1,1,1,0,100,1,0.8,369
329,Yau Tsim Mong,Private room,Private bathroom,3,1.5,1,1,107,89,0.8,0.4,9
428,Yau Tsim Mong,Private room,Private bathroom,3,1,1,2,0,60,0.93,0.94,81
370,Yau Tsim Mong,Entire home/apt,Private bathroom,2,1,1,1,13,89,1,0.99,6
250,Yau Tsim Mong,Private room,Private bathroom,4,1,1,3,0,96,1,0.99,0
264,Yau Tsim Mong,Private room,Private bathroom,2,1,1,2,0,63,0.9,0.85,28
280,Yau Tsim Mong,Private room,Private bathroom,3,1,1,2,0,90,1,0.92,29
110,Yau Tsim Mong,Shared room,Private bathroom,1,1,1,1,0,40,0.9,0.85,28
800,Yau Tsim Mong,Entire home/apt,Private bathroom,2,1.5,1,1,0,80,0,1,2
307,Yau Tsim Mong,Private room,Private bathroom,2,1,1,1,0,87,0.93,0.94,81
157,Yau Tsim Mong,Private room,Shared bathroom,2,0,1,0,0,100,0.95,0.69,386
266,Yau Tsim Mong,Private room,Private bathroom,2,1,1,1,0,100,0.95,0.69,386
232,Yau Tsim Mong,Private room,Private bathroom,2,1,1,2,2,100,0.93,0.94,81
338,Yau Tsim Mong,Private room,Private bathroom,1,1,1,1,0,100,0.93,0.94,81
364,Yau Tsim Mong,Private room,Private bathroom,3,1.5,1,1,152,88,0.8,0.4,9
260,Yau Tsim Mong,Entire home/apt,Private bathroom,1,1,1,2,0,97,1,1,5
329,Yau Tsim Mong,Entire home/apt,Private bathroom,2,1,1,1,0,89,1,1,5
280,Yau Tsim Mong,Private room,Private bathroom,1,1,1,1,0,89,0.5,0.17,7
364,Yau Tsim Mong,Private room,Private bathroom,1,1,1,1,2,80,0.93,0.94,81
400,Yau Tsim Mong,Entire home/apt,Private bathroom,2,1,1,1,1,100,0.7,1,3
250,Yau Tsim Mong,Entire home/apt,Private bathroom,2,1,1,1,1,100,1,0.88,2
380,Yau Tsim Mong,Private room,Private bathroom,3,1,1,2,0,100,0.99,1,3
117,Yau Tsim Mong,Private room,Private bathroom,2,1,1,1,1,100,0.95,0.77,230
120,Yau Tsim Mong,Private room,Shared bathroom,1,1.5,1,1,0,96,0.9,0.85,28
204,Yau Tsim Mong,Private room,Private bathroom,2,1,1,1,0,83,0.93,0.94,81
100,Yau Tsim Mong,Private room,Shared bathroom,2,1,1,1,0,90,0.95,0.77,230
