price,district,room_type,bathroom_type,accommodates,bathrooms,bedrooms,beds,reviews,review_scores,host_response_rate,host_acceptance_rate,host_total_listings
$400.00,Yau Tsim Mong,Private room,1 private bath,4,1 private bath,1,2,21,96,,100%,2
$125.00,Yau Tsim Mong,Private room,1 shared bath,8,1 shared bath,1,4,11,89,90%,85%,28
"$1,314.00",Yau Tsim Mong,Entire home/apt,1 bath,9,1 bath,3,4,83,98,75%,93%,10
"$1,281.00",Yau Tsim Mong,Entire home/apt,2 baths,6,2 baths,2,4,2,100,60%,75%,11
$497.00,Yau Tsim Mong,Hotel room,1 bath,2,1 bath,,1,15,87,100%,99%,3
$250.00,Yau Tsim Mong,Private room,1 shared bath,2,1 shared bath,1,1,0,,100%,80%,369
$266.00,Yau Tsim Mong,Shared room,4 shared baths,8,4 shared baths,1,1,2,100,90%,100%,7
$177.00,Yau Tsim Mong,Shared room,4 shared baths,12,4 shared baths,1,1,26,88,90%,100%,7
$264.00,Yau Tsim Mong,Private room,1 private bath,3,1 private bath,1,2,219,95,60%,100%,5
$279.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,2,133,96,60%,100%,5
$159.00,Yau Tsim Mong,Private room,1 private bath,4,1 private bath,1,2,35,90,97%,100%,15
$170.00,Yau Tsim Mong,Shared room,2 shared baths,10,2 shared baths,1,10,239,95,0%,0%,12
$734.00,Yau Tsim Mong,Entire home/apt,1 bath,9,1 bath,4,6,0,,96%,77%,266
$972.00,Yau Tsim Mong,Entire home/apt,1 bath,7,1 bath,2,2,4,93,14%,0%,9
$180.00,Yau Tsim Mong,Shared room,1 shared bath,1,1 shared bath,1,1,0,,100%,80%,369
$525.00,Yau Tsim Mong,Shared room,1 shared bath,1,1 shared bath,1,1,1,100,,100%,18
$400.00,Yau Tsim Mong,Entire home/apt,1 bath,4,1 bath,1,2,30,95,100%,99%,6
$380.00,Yau Tsim Mong,Private room,1 private bath,3,1 private bath,1,3,2,100,100%,97%,54
$526.00,Yau Tsim Mong,Shared room,1 shared bath,1,1 shared bath,1,1,0,,,100%,18
$526.00,Yau Tsim Mong,Shared room,1 shared bath,1,1 shared bath,1,1,1,100,,100%,18
$526.00,Yau Tsim Mong,Shared room,1 shared bath,1,1 shared bath,1,1,4,100,,100%,18
$526.00,Yau Tsim Mong,Shared room,1 shared bath,1,1 shared bath,1,1,13,97,,100%,18
$526.00,Yau Tsim Mong,Shared room,1 shared bath,1,1 shared bath,1,1,6,97,,100%,18
$526.00,Yau Tsim Mong,Shared room,1 shared bath,1,1 shared bath,1,1,2,90,,100%,18
$526.00,Yau Tsim Mong,Shared room,1 shared bath,1,1 shared bath,1,1,2,100,,100%,18
$526.00,Yau Tsim Mong,Shared room,1 shared bath,1,1 shared bath,1,1,5,96,,100%,18
$526.00,Yau Tsim Mong,Shared room,1 shared bath,1,1 shared bath,1,1,2,100,,100%,18
$526.00,Yau Tsim Mong,Shared room,1 shared bath,1,1 shared bath,1,1,10,96,,100%,18
$526.00,Yau Tsim Mong,Shared room,1 shared bath,1,1 shared bath,1,1,1,100,,100%,18
$526.00,Yau Tsim Mong,Shared room,1 shared bath,1,1 shared bath,1,1,1,100,,100%,18
$526.00,Yau Tsim Mong,Shared room,1 shared bath,1,1 shared bath,1,1,2,90,,100%,18
$459.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,1,15,96,0%,83%,4
$506.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,1,10,94,0%,83%,4
$620.00,Yau Tsim Mong,Entire home/apt,1 bath,8,1 bath,4,6,0,,100%,80%,369
$78.00,Yau Tsim Mong,Shared room,1 shared bath,1,1 shared bath,1,1,0,,100%,80%,369
$250.00,Yau Tsim Mong,Shared room,1 shared bath,1,1 shared bath,1,1,0,,100%,80%,369
$157.00,Yau Tsim Mong,Shared room,1 shared bath,1,1 shared bath,1,1,0,,100%,80%,369
$100.00,Yau Tsim Mong,Private room,1 bath,1,1 bath,1,1,1,80,96%,77%,266
$220.00,Yau Tsim Mong,Shared room,3 shared baths,2,3 shared baths,1,4,11,96,90%,39%,23
"$1,000.00",Yau Tsim Mong,Entire home/apt,1 bath,4,1 bath,2,2,39,95,100%,87%,1
$175.00,Yau Tsim Mong,Private room,1 private bath,3,1 private bath,5,2,8,83,78%,100%,3
"$1,814.00",Yau Tsim Mong,Entire home/apt,2 baths,12,2 baths,3,7,35,96,81%,99%,16
$480.00,Yau Tsim Mong,Private room,1 private bath,4,1 private bath,1,4,1,100,100%,97%,54
$526.00,Yau Tsim Mong,Shared room,1 shared bath,1,1 shared bath,1,1,7,100,,100%,18
$526.00,Yau Tsim Mong,Shared room,1 shared bath,1,1 shared bath,1,1,2,100,,100%,18
$189.00,Yau Tsim Mong,Private room,1 private bath,3,1 private bath,5,2,12,93,78%,100%,3
$700.00,Yau Tsim Mong,Entire home/apt,1 bath,2,1 bath,,1,0,,100%,33%,239
$464.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,2,22,87,0%,,4
$400.00,Yau Tsim Mong,Private room,1 private bath,3,1 private bath,,2,34,97,100%,99%,11
$500.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,1,4,93,,,1
$129.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,1,72,93,97%,100%,15
$380.00,Yau Tsim Mong,Private room,1.5 baths,2,1.5 baths,,1,35,100,100%,100%,9
$386.00,Yau Tsim Mong,Entire home/apt,1 bath,4,1 bath,,2,82,94,100%,92%,24
$296.00,Yau Tsim Mong,Entire home/apt,1 bath,2,1 bath,,1,54,93,100%,92%,24
$416.00,Yau Tsim Mong,Entire home/apt,1 bath,4,1 bath,,2,68,96,100%,92%,24
$814.00,Yau Tsim Mong,Private room,1 private bath,3,1 private bath,1,2,304,97,100%,99%,11
$728.00,Yau Tsim Mong,Private room,1 bath,5,1 bath,1,1,7,100,100%,,7
$125.00,Yau Tsim Mong,Shared room,1 shared bath,1,1 shared bath,1,1,0,,95%,77%,230
$459.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,1,97,96,0%,,1
$266.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,,2,3,60,,,3
"$1,066.00",Yau Tsim Mong,Entire home/apt,1 bath,6,1 bath,3,3,0,,100%,33%,239
$499.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,2,0,,70%,100%,31
$550.00,Yau Tsim Mong,Entire home/apt,1 bath,1,1 bath,,0,1,60,,,1
$400.00,Yau Tsim Mong,Hotel room,1 bath,2,1 bath,1,2,2,100,,100%,3
$180.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,2,4,100,100%,86%,14
$280.00,Yau Tsim Mong,Shared room,1 shared bath,1,1 shared bath,1,1,3,100,,100%,2
$400.00,Yau Tsim Mong,Hotel room,1 bath,2,1 bath,1,1,1,100,,100%,3
$250.00,Yau Tsim Mong,Private room,1 private bath,4,1 private bath,1,2,0,,100%,86%,14
$150.00,Yau Tsim Mong,Private room,1 bath,2,1 bath,1,1,9,93,100%,86%,14
$280.00,Yau Tsim Mong,Shared room,1 shared bath,1,1 shared bath,1,1,2,100,,100%,2
$281.00,Yau Tsim Mong,Private room,1 private bath,4,1 private bath,,2,58,92,60%,100%,13
$564.00,Yau Tsim Mong,Private room,1 private bath,4,1 private bath,1,2,1,80,0%,50%,44
$400.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,1,1,80,,,0
$484.00,Yau Tsim Mong,Private room,1 private bath,3,1 private bath,1,2,4,87,0%,50%,44
$159.00,Yau Tsim Mong,Private room,1 private bath,4,1 private bath,1,2,29,90,97%,100%,15
"$1,007.00",Yau Tsim Mong,Entire home/apt,1 bath,10,1 bath,2,4,1,100,70%,41%,18
$279.00,Yau Tsim Mong,Private room,1 private bath,1,1 private bath,1,1,2,100,0%,50%,44
$387.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,1,0,,0%,50%,44
$499.00,Yau Tsim Mong,Hotel room,1 bath,2,1 bath,,1,29,90,100%,99%,3
$380.00,Yau Tsim Mong,Entire home/apt,1 bath,2,1 bath,1,1,4,85,,,0
$383.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,1,1,100,0%,50%,44
$277.00,Yau Tsim Mong,Entire home/apt,1 bath,2,1 bath,,1,0,,95%,69%,386
$159.00,Yau Tsim Mong,Private room,1 private bath,4,1 private bath,1,2,11,85,97%,100%,15
$129.00,Yau Tsim Mong,Private room,1 private bath,1,1 private bath,1,1,44,90,97%,100%,15
$330.00,Yau Tsim Mong,Private room,Private half-bath,3,Private half-bath,1,3,0,,100%,97%,54
"$2,800.00",Yau Tsim Mong,Entire home/apt,1 bath,5,1 bath,2,3,1,100,20%,100%,7
$134.00,Yau Tsim Mong,Hotel room,1 bath,1,1 bath,1,1,0,,86%,100%,8
$336.00,Yau Tsim Mong,Hotel room,1 bath,2,1 bath,1,2,0,,86%,100%,8
$351.00,Yau Tsim Mong,Hotel room,1 bath,1,1 bath,1,2,0,,86%,100%,8
$480.00,Yau Tsim Mong,Entire home/apt,1 bath,4,1 bath,,1,0,,,,3
$334.00,Yau Tsim Mong,Private room,1 private bath,16,1 private bath,1,1,0,,,,12
$301.00,Yau Tsim Mong,Private room,1 bath,16,1 bath,1,1,0,,,,12
$301.00,Yau Tsim Mong,Private room,1 bath,16,1 bath,1,1,0,,,,12
$211.00,Yau Tsim Mong,Private room,1 private bath,16,1 private bath,1,1,1,20,,,12
$367.00,Yau Tsim Mong,Hotel room,1 bath,3,1 bath,1,2,0,,86%,100%,8
$262.00,Yau Tsim Mong,Hotel room,1 bath,1,1 bath,1,1,1,60,86%,100%,8
$342.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,1,6,80,86%,100%,8
$200.00,Yau Tsim Mong,Shared room,1 shared bath,1,1 shared bath,1,1,1,,0%,,1
$209.00,Yau Tsim Mong,Shared room,1 shared bath,1,1 shared bath,1,1,0,,95%,69%,386
$298.00,Yau Tsim Mong,Private room,1 bath,16,1 bath,1,1,1,80,,,12
$338.00,Yau Tsim Mong,Private room,1 bath,16,1 bath,1,1,0,,,,12
$338.00,Yau Tsim Mong,Private room,1 bath,16,1 bath,1,1,1,20,,,12
$368.00,Yau Tsim Mong,Private room,1 bath,16,1 bath,1,1,0,,,,12
$302.00,Yau Tsim Mong,Private room,1 bath,16,1 bath,1,1,0,,,,12
"$2,285.00",Yau Tsim Mong,Entire home/apt,1 bath,5,1 bath,2,3,0,,,,16
$230.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,,1,0,,95%,69%,386
$679.00,Yau Tsim Mong,Private room,1 bath,3,1 bath,1,2,0,,,,16
$479.00,Yau Tsim Mong,Entire home/apt,1 bath,4,1 bath,2,2,53,87,100%,60%,7
$148.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,1,1,20,92%,100%,144
$411.00,Yau Tsim Mong,Private room,1 private bath,1,1 private bath,1,1,0,,60%,100%,27
"$2,285.00",Yau Tsim Mong,Entire home/apt,1.5 baths,4,1.5 baths,2,2,13,90,100%,,2
$979.00,Yau Tsim Mong,Entire home/apt,1 bath,6,1 bath,2,2,18,89,80%,40%,9
$509.00,Yau Tsim Mong,Private room,1 private bath,1,1 private bath,,1,0,,95%,69%,386
$391.00,Yau Tsim Mong,Entire home/apt,1 bath,4,1 bath,,2,32,94,100%,100%,11
$298.00,Yau Tsim Mong,Private room,1 bath,16,1 bath,1,1,0,,,,12
$825.00,Yau Tsim Mong,Private room,1 bath,2,1 bath,1,1,15,87,,100%,12
$147.00,Yau Tsim Mong,Hotel room,1 bath,1,1 bath,1,1,3,87,86%,100%,8
$239.00,Yau Tsim Mong,Entire home/apt,1 bath,2,1 bath,1,1,15,87,100%,100%,4
$423.00,Yau Tsim Mong,Entire home/apt,1 bath,4,1 bath,,2,66,87,100%,92%,24
"$1,157.00",Yau Tsim Mong,Private room,1.5 baths,2,1.5 baths,1,2,1,100,100%,94%,28
$260.00,Yau Tsim Mong,Entire home/apt,1 bath,2,1 bath,,1,1,100,95%,69%,386
$313.00,Yau Tsim Mong,Private room,1 bath,2,1 bath,,2,0,,,,3
$112.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,1,8,80,100%,100%,10
$112.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,1,3,60,100%,100%,10
$112.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,1,13,86,100%,100%,10
$340.00,Yau Tsim Mong,Private room,1 private bath,4,1 private bath,1,2,1,100,100%,92%,29
$307.00,Yau Tsim Mong,Private room,1 private bath,3,1 private bath,1,2,1,100,100%,92%,29
$162.00,Yau Tsim Mong,Private room,1 private bath,4,1 private bath,1,2,7,80,100%,100%,10
$162.00,Yau Tsim Mong,Private room,1 private bath,4,1 private bath,1,2,0,,100%,100%,10
$300.00,Yau Tsim Mong,Private room,1 private bath,1,1 private bath,1,1,0,,,,3
$400.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,2,0,,,,3
$360.00,Yau Tsim Mong,Private room,1 private bath,3,1 private bath,1,2,0,,,,3
$231.00,Yau Tsim Mong,Entire home/apt,1 bath,2,1 bath,1,1,18,86,100%,100%,4
$495.00,Yau Tsim Mong,Private room,1 bath,2,1 bath,1,1,40,89,,100%,12
$129.00,Yau Tsim Mong,Hotel room,1 bath,1,1 bath,1,1,8,90,86%,100%,8
$219.00,Yau Tsim Mong,Entire home/apt,1 bath,2,1 bath,1,1,16,89,100%,100%,4
$216.00,Yau Tsim Mong,Entire home/apt,1 bath,2,1 bath,1,1,24,90,100%,100%,4
$200.00,Yau Tsim Mong,Entire home/apt,1 bath,2,1 bath,,1,0,,95%,69%,386
$755.00,Yau Tsim Mong,Entire home/apt,1 bath,2,1 bath,,1,0,,100%,33%,239
$241.00,Yau Tsim Mong,Shared room,2 shared baths,1,2 shared baths,1,1,0,,95%,69%,386
$78.00,Yau Tsim Mong,Shared room,1 shared bath,1,1 shared bath,1,1,0,,95%,69%,386
$329.00,Yau Tsim Mong,Entire home/apt,1 bath,2,1 bath,,1,43,98,100%,100%,11
$148.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,1,13,95,100%,100%,8
$944.00,Yau Tsim Mong,Entire home/apt,1 bath,7,1 bath,2,2,1,100,100%,100%,2
$557.00,Yau Tsim Mong,Entire home/apt,1 bath,3,1 bath,,1,4,95,100%,100%,2
$140.00,Yau Tsim Mong,Shared room,1 shared bath,1,1 shared bath,1,1,0,,95%,69%,386
$209.00,Yau Tsim Mong,Private room,1 shared bath,2,1 shared bath,1,1,0,,95%,69%,386
$193.00,Yau Tsim Mong,Private room,1 shared bath,2,1 shared bath,1,1,0,,95%,69%,386
$328.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,1,2,90,0%,100%,32
$685.00,Yau Tsim Mong,Entire home/apt,1.5 baths,4,1.5 baths,1,2,100,97,100%,100%,1
$418.00,Yau Tsim Mong,Hotel room,1 bath,2,1 bath,,1,1,100,90%,100%,6
$490.00,Yau Tsim Mong,Private room,1 bath,2,1 bath,1,2,0,,,,3
"$4,800.00",Yau Tsim Mong,Private room,5 baths,13,5 baths,5,9,0,,,,1
$373.00,Yau Tsim Mong,Hotel room,1 bath,2,1 bath,,1,6,93,90%,100%,6
$480.00,Yau Tsim Mong,Private room,1 bath,2,1 bath,1,1,0,,60%,100%,27
$550.00,Yau Tsim Mong,Private room,1.5 baths,6,1.5 baths,2,2,0,,17%,0%,14
$254.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,1,0,,95%,69%,386
$700.00,Yau Tsim Mong,Private room,1 private bath,3,1 private bath,1,2,0,,,,1
"$1,200.00",Yau Tsim Mong,Entire home/apt,1 bath,4,1 bath,,2,7,94,,100%,1
$297.00,Yau Tsim Mong,Private room,1 private bath,1,1 private bath,1,1,0,,100%,100%,5
$350.00,Yau Tsim Mong,Private room,1 private bath,3,1 private bath,1,2,0,,,100%,1
$142.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,1,13,86,100%,100%,8
$142.00,Yau Tsim Mong,Private room,1 shared bath,2,1 shared bath,1,1,18,88,100%,100%,8
$162.00,Yau Tsim Mong,Private room,1 private bath,3,1 private bath,1,2,0,,100%,100%,8
$194.00,Yau Tsim Mong,Private room,1 private bath,4,1 private bath,1,2,10,96,100%,100%,8
$166.00,Yau Tsim Mong,Private room,1 shared bath,2,1 shared bath,1,1,0,,95%,69%,386
$225.00,Yau Tsim Mong,Private room,1 shared bath,2,1 shared bath,1,1,0,,95%,69%,386
$225.00,Yau Tsim Mong,Private room,1 shared bath,2,1 shared bath,1,1,0,,95%,69%,386
$194.00,Yau Tsim Mong,Private room,1 shared bath,2,1 shared bath,1,1,0,,95%,69%,386
$388.00,Yau Tsim Mong,Private room,1 private bath,6,1 private bath,1,3,5,76,100%,100%,8
$369.00,Yau Tsim Mong,Private room,1 private bath,4,1 private bath,1,2,0,,100%,100%,6
$203.00,Yau Tsim Mong,Private room,1 shared bath,2,1 shared bath,,1,0,,95%,69%,386
$105.00,Yau Tsim Mong,Private room,1 shared bath,2,1 shared bath,1,1,0,,95%,69%,386
$327.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,2,54,86,,100%,1
$298.00,Yau Tsim Mong,Private room,1 bath,2,1 bath,1,1,3,100,,100%,13
$457.00,Yau Tsim Mong,Entire home/apt,1 bath,2,1 bath,,2,9,80,100%,100%,2
$997.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,1,0,,,,20
$225.00,Yau Tsim Mong,Private room,1 shared bath,2,1 shared bath,1,1,0,,95%,69%,386
"$1,688.00",Yau Tsim Mong,Entire home/apt,1 bath,4,1 bath,2,2,5,85,,,4
$225.00,Yau Tsim Mong,Private room,1 shared bath,2,1 shared bath,1,2,2,100,17%,0%,14
$400.00,Yau Tsim Mong,Private room,1 private bath,4,1 private bath,1,4,1,100,90%,85%,28
$250.00,Yau Tsim Mong,Private room,1 shared bath,1,1 shared bath,1,1,0,,95%,69%,386
$101.00,Yau Tsim Mong,Private room,1 shared bath,1,1 shared bath,1,1,0,,95%,69%,386
$78.00,Yau Tsim Mong,Shared room,1 shared bath,1,1 shared bath,1,1,0,,95%,69%,386
$535.00,Yau Tsim Mong,Entire home/apt,1 bath,6,1 bath,,3,9,91,100%,100%,2
$225.00,Yau Tsim Mong,Shared room,1 shared bath,1,1 shared bath,1,1,0,,95%,69%,386
$450.00,Yau Tsim Mong,Private room,1 private bath,1,1 private bath,1,1,4,100,60%,100%,27
$522.00,Yau Tsim Mong,Private room,1 private bath,5,1 private bath,1,3,0,,92%,100%,144
$450.00,Yau Tsim Mong,Private room,1 bath,2,1 bath,1,2,7,91,0%,,9
$338.00,Yau Tsim Mong,Private room,1 bath,16,1 bath,1,1,0,,,,12
$302.00,Yau Tsim Mong,Private room,1 bath,16,1 bath,1,1,0,,,,12
$400.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,1,0,,,,1
$420.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,,1,0,,17%,0%,14
$450.00,Yau Tsim Mong,Private room,1 bath,1,1 bath,1,1,0,,,,9
$480.00,Yau Tsim Mong,Private room,1 bath,2,1 bath,1,1,17,96,0%,,9
$643.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,1,5,88,100%,99%,11
$198.00,Yau Tsim Mong,Private room,2 shared baths,1,2 shared baths,1,1,0,,100%,80%,10
$178.00,Yau Tsim Mong,Private room,3 shared baths,1,3 shared baths,1,2,2,100,100%,80%,10
$178.00,Yau Tsim Mong,Private room,2 shared baths,1,2 shared baths,1,1,0,,100%,80%,10
$266.00,Yau Tsim Mong,Entire home/apt,1 bath,3,1 bath,,2,7,89,100%,100%,2
"$10,768.00",Yau Tsim Mong,Entire home/apt,1 bath,4,1 bath,2,2,3,93,,,1
$499.00,Yau Tsim Mong,Private room,1 private bath,1,1 private bath,1,1,0,,70%,100%,31
$301.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,2,2,90,,,4
"$10,768.00",Yau Tsim Mong,Entire home/apt,1 bath,4,1 bath,3,3,1,60,,,1
$400.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,1,0,,,,2
$464.00,Yau Tsim Mong,Private room,1 private bath,4,1 private bath,1,2,0,,92%,100%,144
$290.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,2,0,,92%,100%,144
$350.00,Yau Tsim Mong,Private room,1 private bath,3,1 private bath,1,2,0,,92%,100%,144
$290.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,1,0,,92%,100%,144
$505.00,Yau Tsim Mong,Private room,1 shared bath,10,1 shared bath,2,6,12,92,44%,97%,3
$227.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,,1,0,,95%,69%,386
$702.00,Yau Tsim Mong,Entire home/apt,1 bath,8,1 bath,2,3,86,95,100%,99%,1
$353.00,Yau Tsim Mong,Hotel room,1 bath,2,1 bath,1,2,0,,,,2
$166.00,Yau Tsim Mong,Private room,1 shared bath,2,1 shared bath,1,1,0,,95%,69%,386
$528.00,Yau Tsim Mong,Private room,1 bath,2,1 bath,1,1,2,90,,,3
$260.00,Yau Tsim Mong,Private room,1 private bath,1,1 private bath,,1,0,,,,2
$867.00,Yau Tsim Mong,Entire home/apt,1 bath,2,1 bath,1,1,0,,100%,35%,225
$423.00,Yau Tsim Mong,Private room,1 bath,1,1 bath,1,1,18,92,,,3
$422.00,Yau Tsim Mong,Private room,1 bath,1,1 bath,1,1,10,82,,,3
$867.00,Yau Tsim Mong,Entire home/apt,1 bath,2,1 bath,1,1,0,,100%,33%,239
"$1,793.00",Yau Tsim Mong,Entire home/apt,1 bath,12,1 bath,3,5,41,97,100%,96%,6
$187.00,Yau Tsim Mong,Shared room,1 shared bath,1,1 shared bath,1,1,0,,95%,69%,386
"$1,100.00",Yau Tsim Mong,Entire home/apt,2 baths,8,2 baths,4,4,32,95,100%,99%,6
"$1,098.00",Yau Tsim Mong,Entire home/apt,1 bath,8,1 bath,3,4,20,97,80%,100%,1
$115.00,Yau Tsim Mong,Shared room,1 shared bath,1,1 shared bath,1,1,0,,,,4
$480.00,Yau Tsim Mong,Private room,1 shared bath,2,1 shared bath,1,1,0,,,,2
$650.00,Yau Tsim Mong,Entire home/apt,1 bath,2,1 bath,1,1,2,80,100%,,1
$650.00,Yau Tsim Mong,Entire home/apt,1 bath,3,1 bath,1,2,0,,,,1
$312.00,Yau Tsim Mong,Shared room,1 shared bath,1,1 shared bath,1,1,0,,100%,80%,369
$392.00,Yau Tsim Mong,Entire home/apt,1 bath,2,1 bath,1,2,0,,100%,100%,13
$480.00,Yau Tsim Mong,Private room,1 private bath,1,1 private bath,1,1,5,92,,,2
$780.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,1,3,80,,,2
$500.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,,0,0,,,,16
$350.00,Yau Tsim Mong,Private room,1 private bath,16,1 private bath,9,1,1,40,,100%,14
$629.00,Yau Tsim Mong,Private room,1 private bath,3,1 private bath,1,0,1,80,0%,,4
$479.00,Yau Tsim Mong,Entire home/apt,1 bath,4,1 bath,1,2,82,90,70%,41%,18
$911.00,Yau Tsim Mong,Entire home/apt,1 bath,5,1 bath,2,2,34,94,100%,100%,3
$707.00,Yau Tsim Mong,Entire home/apt,1 bath,10,1 bath,3,5,107,97,100%,100%,1
"$1,139.00",Yau Tsim Mong,Entire home/apt,1 bath,7,1 bath,2,4,15,83,60%,75%,11
$660.00,Yau Tsim Mong,Hotel room,1 bath,2,1 bath,1,1,2,70,,,5
$900.00,Yau Tsim Mong,Hotel room,1 bath,3,1 bath,1,2,1,100,,,5
$148.00,Yau Tsim Mong,Shared room,4 shared baths,1,4 shared baths,1,1,0,,,,5
$164.00,Yau Tsim Mong,Private room,1 shared bath,2,1 shared bath,,1,0,,95%,69%,386
$399.00,Yau Tsim Mong,Private room,1 private bath,16,1 private bath,7,1,0,,,100%,14
$112.00,Yau Tsim Mong,Private room,1 private bath,1,1 private bath,1,1,21,90,100%,100%,10
"$1,488.00",Yau Tsim Mong,Entire home/apt,1 bath,8,1 bath,,3,0,,14%,0%,9
$185.00,Yau Tsim Mong,Private room,1 bath,1,1 bath,1,1,0,,95%,69%,386
$233.00,Yau Tsim Mong,Private room,1 bath,2,1 bath,1,1,0,,95%,69%,386
$188.00,Yau Tsim Mong,Hotel room,1 bath,2,1 bath,1,1,3,100,,99%,9
$650.00,Yau Tsim Mong,Hotel room,0 baths,4,0 baths,,0,0,,,99%,9
$300.00,Yau Tsim Mong,Hotel room,1 bath,1,1 bath,1,1,0,,,99%,9
$208.00,Yau Tsim Mong,Private room,1 bath,2,1 bath,1,1,28,87,,99%,9
$208.00,Yau Tsim Mong,Hotel room,1 bath,3,1 bath,1,2,0,,,99%,9
"$1,447.00",Yau Tsim Mong,Entire home/apt,1 bath,7,1 bath,2,4,19,90,60%,75%,11
$479.00,Yau Tsim Mong,Entire home/apt,1 bath,5,1 bath,1,2,7,91,100%,100%,2
$382.00,Yau Tsim Mong,Entire home/apt,1 bath,2,1 bath,1,1,0,,,,14
"$2,201.00",Yau Tsim Mong,Private room,1 shared bath,2,1 shared bath,1,1,11,100,100%,94%,28
$464.00,Yau Tsim Mong,Private room,1 private bath,3,1 private bath,1,1,1,100,100%,92%,29
$509.00,Yau Tsim Mong,Private room,1 private bath,4,1 private bath,1,2,7,86,100%,92%,29
"$1,100.00",Yau Tsim Mong,Entire home/apt,2 baths,5,2 baths,2,3,7,94,0%,,9
"$2,000.00",Yau Tsim Mong,Private room,1 bath,3,1 bath,1,0,0,,0%,,3
$507.00,Yau Tsim Mong,Private room,1 private bath,4,1 private bath,1,2,3,100,100%,92%,29
$480.00,Yau Tsim Mong,Private room,1 bath,2,1 bath,1,1,6,93,0%,,9
$420.00,Yau Tsim Mong,Entire home/apt,1 bath,4,1 bath,1,1,8,88,100%,100%,2
$280.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,,1,0,,100%,80%,369
$284.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,2,5,92,100%,92%,29
$257.00,Yau Tsim Mong,Private room,1 bath,1,1 bath,1,1,1,80,100%,92%,29
"$1,500.00",Yau Tsim Mong,Private room,1 private bath,4,1 private bath,1,1,0,,,,16
$950.00,Yau Tsim Mong,Entire home/apt,1 bath,6,1 bath,2,4,1,80,0%,,14
$276.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,2,2,60,100%,92%,29
"$1,214.00",Yau Tsim Mong,Entire home/apt,1 bath,6,1 bath,2,3,15,100,,100%,1
$390.00,Yau Tsim Mong,Entire home/apt,1.5 baths,2,1.5 baths,1,1,21,99,100%,100%,12
$421.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,1,30,98,100%,100%,12
$422.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,1,11,100,100%,100%,12
$750.00,Yau Tsim Mong,Entire home/apt,1 bath,2,1 bath,,1,0,,100%,33%,239
$310.00,Yau Tsim Mong,Private room,1 private bath,3,1 private bath,,2,6,100,90%,99%,12
$127.00,Yau Tsim Mong,Shared room,1 shared bath,1,1 shared bath,1,4,20,97,90%,99%,12
$214.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,1,1,3,100,90%,85%,28
$715.00,Yau Tsim Mong,Entire home/apt,1 bath,2,1 bath,,1,0,,100%,35%,225
$298.00,Yau Tsim Mong,Private room,1 private bath,2,1 private bath,,2,2,60,90%,99%,12
$178.00,Yau Tsim Mong,Hotel room,1 bath,1,1 bath,1,1,0,,,99%,9
